sample_id,bartscore_doc2sum,bartscore_sum2doc
393,-1.7990533113479614,-3.0406761169433594
395,-1.223184585571289,-3.8671717643737793
397,-1.268274188041687,-3.5957155227661133
398,-2.0115888118743896,-3.5824151039123535
399,-1.2945460081100464,-3.0516250133514404
402,-1.0571656227111816,-3.3342444896698
404,-1.0867515802383423,-3.6327548027038574
406,-1.726301670074463,-3.984861373901367
408,-1.540291666984558,-3.532837390899658
409,-1.413923978805542,-3.981330156326294
412,-1.098960518836975,-3.7797064781188965
415,-2.47194504737854,-3.8926873207092285
417,-0.9907617568969727,-3.029609203338623
419,-1.2481549978256226,-4.0208659172058105
425,-1.846720814704895,-3.7589993476867676
427,-1.3628629446029663,-2.9460597038269043
431,-1.101766586303711,-3.353549003601074
432,-1.0013413429260254,-2.9715912342071533
433,-1.6645750999450684,-3.9051318168640137
435,-1.6278141736984253,-3.4088943004608154
437,-1.0581704378128052,-4.2466230392456055
441,-0.9415563941001892,-3.0376172065734863
442,-1.4942713975906372,-3.3041329383850098
445,-1.071864128112793,-3.681309461593628
449,-0.9196940660476685,-3.3005409240722656
451,-1.6509205102920532,-3.718818187713623
452,-1.3050413131713867,-2.7095766067504883
453,-1.2713220119476318,-2.8817100524902344
456,-1.1787145137786865,-3.541886806488037
457,-1.6237000226974487,-3.8167147636413574
463,-1.5472019910812378,-1.9377920627593994
467,-1.0601550340652466,-3.773289442062378
469,-0.9379950165748596,-2.9750399589538574
470,-1.7434231042861938,-3.7537550926208496
471,-1.126496434211731,-3.006263017654419
472,-1.7926121950149536,-3.634284734725952
473,-1.9112021923065186,-3.6220273971557617
475,-3.4528236389160156,-5.290694236755371
477,-0.7517474889755249,-3.031750440597534
478,-1.70391047000885,-3.9512572288513184
481,-1.8765556812286377,-3.4531617164611816
483,-0.9692474603652954,-3.865666151046753
487,-1.284759283065796,-3.504640579223633
489,-2.1020824909210205,-3.7526302337646484
490,-0.7598429918289185,-2.982652425765991
492,-1.1330093145370483,-4.115101337432861
494,-1.427025556564331,-3.7411274909973145
495,-2.355034828186035,-3.6941018104553223
500,-0.5661658644676208,-3.000025510787964
503,-1.0155295133590698,-3.578732490539551
504,-0.7029451131820679,-2.6787729263305664
505,-0.6113169193267822,-3.688141107559204
507,-1.0142223834991455,-3.26664137840271
511,-1.3563647270202637,-3.161405563354492
514,-1.2625782489776611,-2.6922030448913574
515,-1.9847975969314575,-3.479602813720703
516,-0.8658120036125183,-3.0711002349853516
518,-0.7728844285011292,-3.051459312438965
519,-0.9177916646003723,-2.97900390625
522,-0.9793263673782349,-2.8077430725097656
523,-1.1526601314544678,-3.2147531509399414
529,-1.0948034524917603,-2.9341697692871094
530,-1.1997148990631104,-4.043724536895752
532,-1.275382161140442,-3.474184513092041
533,-0.7331799864768982,-2.660007953643799
534,-1.3702526092529297,-2.984039545059204
537,-0.6374736428260803,-2.217184066772461
541,-2.4952542781829834,-3.3460354804992676
543,-1.0441970825195312,-3.379976272583008
545,-1.7205227613449097,-4.262782096862793
550,-1.3690450191497803,-3.3130359649658203
551,-1.4709402322769165,-3.4022674560546875
553,-1.7303476333618164,-3.6924946308135986
558,-1.1163294315338135,-3.3244402408599854
567,-1.2770285606384277,-3.3994455337524414
574,-1.321109652519226,-3.2109861373901367
576,-1.9247140884399414,-3.8491997718811035
578,-1.0897855758666992,-3.5922088623046875
579,-2.628077983856201,-3.1066200733184814
582,-0.843716025352478,-2.7895052433013916
585,-1.1635569334030151,-3.331577777862549
587,-0.5680853128433228,-3.2605271339416504
589,-0.8564882874488831,-3.282975196838379
592,-0.5424185395240784,-2.941718578338623
593,-1.3717241287231445,-3.411109447479248
595,-0.8484720587730408,-3.2780580520629883
601,-0.8356230854988098,-3.356074333190918
604,-1.1133681535720825,-3.126197576522827
608,-1.1961815357208252,-3.041316509246826
615,-1.4063172340393066,-3.01393985748291
619,-1.096351146697998,-3.2546048164367676
621,-1.2578967809677124,-4.2267303466796875
623,-1.2992699146270752,-3.612036943435669
629,-1.546600580215454,-3.5279273986816406
630,-1.5584845542907715,-3.3719966411590576
632,-0.7655868530273438,-3.040295362472534
633,-2.008917808532715,-3.5358333587646484
636,-1.4478408098220825,-2.9231173992156982
638,-0.8300869464874268,-3.4249398708343506
639,-1.752143383026123,-3.2511730194091797
640,-1.0271458625793457,-2.9726858139038086
641,-1.185326099395752,-3.6577565670013428
642,-1.2207295894622803,-3.5848028659820557
643,-1.9998767375946045,-3.5477027893066406
648,-1.750123381614685,-3.5651607513427734
649,-0.87168288230896,-3.193509817123413
650,-1.7028430700302124,-3.759568691253662
651,-0.8507395386695862,-2.8793294429779053
659,-1.4723918437957764,-3.930022716522217
662,-1.0715924501419067,-3.666815757751465
666,-0.836197018623352,-2.9507389068603516
669,-0.8530770540237427,-3.1521167755126953
672,-3.0052826404571533,-3.5473227500915527
675,-1.5552539825439453,-3.2979347705841064
676,-0.8028499484062195,-2.999424934387207
677,-1.1153050661087036,-3.2949681282043457
679,-1.0034537315368652,-2.9160122871398926
680,-1.3883888721466064,-2.9397034645080566
681,-1.5255050659179688,-3.1913437843322754
683,-1.660072684288025,-3.7665486335754395
685,-1.8471790552139282,-3.5635628700256348
686,-1.1834946870803833,-2.7759504318237305
688,-0.9172376394271851,-3.2760848999023438
691,-1.106264352798462,-3.9723517894744873
692,-1.170631766319275,-3.2036612033843994
696,-1.3496344089508057,-3.7879562377929688
700,-1.5261855125427246,-3.657320022583008
702,-1.6429927349090576,-3.6926651000976562
703,-1.1649768352508545,-3.005403757095337
704,-1.0613116025924683,-3.69476318359375
705,-1.0979328155517578,-3.050845146179199
706,-0.9078722596168518,-3.2816414833068848
708,-0.6992208957672119,-2.3714582920074463
710,-1.0969799757003784,-3.3764123916625977
711,-0.5167276263237,-2.6966123580932617
714,-1.0749379396438599,-2.7782247066497803
715,-1.3615102767944336,-3.424543619155884
716,-1.028381109237671,-2.983790397644043
719,-1.2825512886047363,-3.8156230449676514
722,-1.2714629173278809,-3.234718084335327
723,-1.196648120880127,-3.498316526412964
724,-0.7567729353904724,-2.973297119140625
725,-1.3283642530441284,-3.39101243019104
726,-2.1797897815704346,-3.937227249145508
728,-1.2215887308120728,-3.549224376678467
729,-0.8175477385520935,-3.0619163513183594
730,-1.2056078910827637,-3.2867298126220703
732,-1.6984877586364746,-3.255253314971924
733,-2.062053680419922,-4.379209518432617
735,-1.4025455713272095,-2.935969591140747
741,-1.0643672943115234,-3.9555015563964844
742,-1.7019222974777222,-3.356785774230957
743,-1.6067067384719849,-3.6007561683654785
749,-1.4963096380233765,-3.4061293601989746
752,-0.6094610095024109,-3.007741689682007
754,-1.2941296100616455,-3.956432819366455
755,-3.3773818016052246,-3.020568370819092
757,-1.3532443046569824,-3.1648917198181152
758,-1.5464712381362915,-3.6308507919311523
761,-0.9709382057189941,-3.0050671100616455
766,-1.25298011302948,-3.2286829948425293
768,-1.7335619926452637,-3.5486998558044434
769,-1.1107945442199707,-3.3962619304656982
771,-2.2006359100341797,-3.6677799224853516
773,-1.3153607845306396,-3.8649914264678955
775,-1.0615527629852295,-2.8534369468688965
776,-1.243048071861267,-3.574744701385498
779,-1.9452608823776245,-2.8442983627319336
783,-2.0341081619262695,-3.9441275596618652
784,-0.8488520383834839,-3.389503002166748
785,-1.261338710784912,-3.341376781463623
788,-1.2012267112731934,-3.5265469551086426
790,-1.371907353401184,-3.9729747772216797
793,-2.0802390575408936,-3.7232918739318848
798,-1.5764119625091553,-3.0315592288970947
799,-1.4498686790466309,-2.7472310066223145
801,-1.7055584192276,-3.247180938720703
805,-0.8596978783607483,-3.1566786766052246
807,-0.6007617115974426,-2.2048213481903076
808,-1.915692925453186,-3.454927682876587
809,-1.3593984842300415,-3.383728504180908
810,-1.7026723623275757,-3.0041961669921875
814,-0.8913480043411255,-2.7892637252807617
820,-1.233094573020935,-3.6108486652374268
821,-1.2202790975570679,-3.5253944396972656
824,-0.9694269895553589,-3.1695027351379395
826,-0.8628276586532593,-2.9427640438079834
829,-1.3156741857528687,-2.944481372833252
830,-0.9719384908676147,-3.0708494186401367
831,-1.6394950151443481,-2.990222454071045
833,-1.3966939449310303,-4.115231037139893
836,-1.4220454692840576,-3.770829200744629
838,-1.0642364025115967,-2.7652335166931152
843,-2.041001796722412,-3.5605854988098145
845,-1.3061386346817017,-3.2349929809570312
846,-1.4733026027679443,-3.560659646987915
850,-1.1125621795654297,-2.689570903778076
851,-1.9946948289871216,-3.7148218154907227
852,-1.4012336730957031,-3.4160802364349365
853,-1.6524733304977417,-3.962714672088623
854,-1.440976858139038,-2.9396870136260986
857,-0.5559775829315186,-2.7306313514709473
859,-1.2702220678329468,-3.641968250274658
860,-1.1939682960510254,-3.4940872192382812
861,-1.1032313108444214,-2.7158315181732178
862,-1.1892496347427368,-3.469362258911133
866,-1.08296799659729,-3.271711826324463
868,-1.040718674659729,-3.802900791168213
869,-0.49841564893722534,-3.1508078575134277
870,-0.9106796979904175,-3.3637537956237793
872,-1.9886201620101929,-3.807828426361084
874,-1.1946945190429688,-3.0682156085968018
875,-1.2176012992858887,-3.256466865539551
879,-3.45871639251709,-3.919524669647217
880,-1.9814324378967285,-3.2697372436523438
882,-1.6583842039108276,-3.787888288497925
890,-2.9424870014190674,-3.7153425216674805
891,-1.1364191770553589,-3.593346118927002
896,-0.6256168484687805,-3.4886860847473145
899,-1.516663908958435,-3.1543936729431152
901,-1.4743831157684326,-3.0287351608276367
902,-0.9660832285881042,-3.5501856803894043
903,-2.219743251800537,-3.8866586685180664
907,-1.2701884508132935,-3.170769691467285
910,-1.2211476564407349,-3.9828085899353027
911,-0.8884298205375671,-2.9261929988861084
914,-1.0944806337356567,-2.7283551692962646
915,-0.7224972248077393,-2.6708486080169678
917,-1.0650445222854614,-3.3916687965393066
920,-1.384577751159668,-3.4936270713806152
922,-1.1189043521881104,-4.026553630828857
926,-0.9101357460021973,-3.0189085006713867
928,-0.520671546459198,-1.6163731813430786
930,-1.4652137756347656,-3.1828835010528564
933,-1.3625251054763794,-3.0693936347961426
935,-1.7688536643981934,-3.141552448272705
936,-0.5630916953086853,-2.793152332305908
939,-0.5376822352409363,-3.3765056133270264
946,-1.3929641246795654,-3.2900547981262207
948,-0.8944025635719299,-3.0788326263427734
952,-2.281245231628418,-2.9662179946899414
954,-1.2418278455734253,-2.898653507232666
956,-1.2052313089370728,-3.199968099594116
957,-2.1480751037597656,-3.4997222423553467
960,-0.9463847875595093,-2.998445987701416
961,-1.6378183364868164,-3.9992220401763916
963,-0.8743191957473755,-2.917952060699463
968,-1.11515212059021,-3.652395725250244
971,-1.4526299238204956,-3.1287121772766113
974,-1.3030885457992554,-3.301884174346924
975,-1.04033362865448,-3.314973831176758
977,-1.35746169090271,-3.5323891639709473
978,-1.8794745206832886,-3.4653983116149902
981,-1.8385701179504395,-3.420909881591797
983,-1.418830394744873,-3.2888505458831787
989,-1.0952415466308594,-3.8955068588256836
995,-1.2826324701309204,-3.2803306579589844
997,-0.5619873404502869,-3.278944253921509
998,-0.9718903303146362,-3.4361886978149414
999,-1.1232590675354004,-3.1111133098602295
1004,-1.166952133178711,-3.369774103164673
1005,-0.9715216755867004,-3.740403652191162
1007,-1.0062445402145386,-3.6448607444763184
1008,-1.429324984550476,-3.312023878097534
1011,-1.3532416820526123,-3.243438720703125
1014,-1.145955204963684,-3.26206111907959
1017,-1.6392117738723755,-3.3780744075775146
1019,-1.309267520904541,-3.7355551719665527
1021,-1.1879910230636597,-3.1981005668640137
1023,-1.7329009771347046,-4.031767845153809
1025,-1.4848976135253906,-3.9752776622772217
1027,-1.2077347040176392,-3.4731884002685547
1028,-1.6041215658187866,-3.5626726150512695
1029,-1.4876554012298584,-3.2949700355529785
1032,-2.4169962406158447,-3.4237759113311768
1035,-1.1969215869903564,-4.031260013580322
1039,-1.2184780836105347,-3.373734474182129
1040,-1.7553759813308716,-4.3339362144470215
1041,-0.7023926377296448,-3.192110538482666
1043,-1.4620814323425293,-3.8744547367095947
1047,-1.4919865131378174,-4.29541015625
1049,-1.9728196859359741,-3.7146987915039062
1052,-1.2142279148101807,-3.2744839191436768
1055,-4.6135430335998535,-3.9747426509857178
1057,-1.6978479623794556,-3.5019450187683105
1059,-0.8899151682853699,-3.3022122383117676
1060,-1.267170786857605,-3.615313768386841
1061,-1.0954475402832031,-3.4036436080932617
1062,-1.5110012292861938,-3.3563804626464844
1063,-1.200270414352417,-3.318953275680542
1067,-1.0280965566635132,-3.4469335079193115
1069,-1.920145869255066,-3.7228293418884277
1070,-0.8034725785255432,-3.161050319671631
1074,-1.352019190788269,-3.620765209197998
1075,-1.3645241260528564,-3.2437937259674072
1077,-1.278505563735962,-3.5084152221679688
1078,-1.4894808530807495,-3.98378849029541
1080,-1.1759165525436401,-3.703742742538452
1081,-1.7754387855529785,-3.8945271968841553
1086,-2.5612308979034424,-3.011946678161621
1088,-0.7650298476219177,-3.295464515686035
1089,-1.3131691217422485,-3.8632712364196777
1090,-2.0197396278381348,-3.3707804679870605
1091,-1.9467660188674927,-3.964308261871338
1096,-1.2392516136169434,-3.226773738861084
1098,-1.3937044143676758,-3.5258185863494873
1102,-1.7769508361816406,-3.831901788711548
1103,-1.572656512260437,-5.493243217468262
1105,-0.8876006603240967,-3.5561928749084473
1106,-2.4175338745117188,-3.358975887298584
1107,-1.1658555269241333,-3.6845593452453613
1108,-0.723259687423706,-2.785006284713745
1109,-1.0843656063079834,-3.5955557823181152
1113,-0.5950536131858826,-2.340601682662964
1114,-1.1602928638458252,-3.619727373123169
1115,-1.489479422569275,-2.8886818885803223
1116,-2.168804407119751,-3.2438130378723145
1121,-1.4735605716705322,-2.6148648262023926
1122,-0.6258448958396912,-2.9538745880126953
1123,-1.1188660860061646,-3.760310411453247
1126,-0.4823395609855652,-4.138965129852295
1128,-0.9709848165512085,-3.264641761779785
1131,-0.97586590051651,-3.881868600845337
1132,-1.2833826541900635,-3.8597235679626465
1134,-1.7316255569458008,-3.675443649291992
1135,-1.5604636669158936,-3.0914838314056396
1136,-1.388364553451538,-2.5603132247924805
1137,-1.0878896713256836,-3.556407928466797
1138,-1.7952818870544434,-3.2893080711364746
1139,-0.5508761405944824,-2.9563238620758057
1140,-1.3288085460662842,-2.8749310970306396
1144,-0.5351956486701965,-2.3462135791778564
1146,-1.1757984161376953,-3.4782891273498535
1147,-1.177849292755127,-3.1418495178222656
1149,-1.5281575918197632,-3.249629020690918
1150,-1.192448616027832,-3.0575332641601562
1151,-0.6485720872879028,-3.0879642963409424
1155,-1.5649840831756592,-3.4532723426818848
1156,-0.895851194858551,-3.1246845722198486
1157,-0.7858355045318604,-3.1493723392486572
1160,-1.9749953746795654,-3.1452455520629883
1161,-1.1793756484985352,-3.0656347274780273
1164,-1.4023841619491577,-3.006007432937622
1166,-1.4690886735916138,-3.418116569519043
1168,-1.5227766036987305,-3.5161166191101074
1177,-1.3080881834030151,-3.286224603652954
1179,-1.6836401224136353,-3.8407492637634277
1181,-1.086058497428894,-3.065295934677124
1187,-1.0566182136535645,-3.011720657348633
1190,-1.4143122434616089,-3.378465175628662
1191,-1.562669277191162,-3.37004017829895
1194,-2.001833915710449,-3.6902647018432617
1196,-1.2817583084106445,-3.639860153198242
1197,-1.6340367794036865,-3.4876551628112793
1198,-1.3495936393737793,-3.2605388164520264
1200,-1.43820321559906,-3.921670913696289
1202,-0.9794957637786865,-2.9450395107269287
1204,-1.4964262247085571,-2.8726601600646973
1205,-1.8312844038009644,-3.3671915531158447
1206,-1.004468321800232,-3.3041186332702637
1212,-1.0390827655792236,-3.6951684951782227
1214,-1.2462313175201416,-2.985057830810547
1216,-1.4667692184448242,-3.050330638885498
1223,-1.1958949565887451,-3.3279151916503906
1224,-1.7210886478424072,-3.5175201892852783
1226,-1.1484246253967285,-3.9469704627990723
1229,-1.5541127920150757,-4.012499809265137
1232,-1.4328088760375977,-3.335080862045288
1234,-1.4339487552642822,-3.494170665740967
1238,-0.8779398798942566,-1.9651715755462646
1239,-0.894931972026825,-3.3890531063079834
1243,-0.9114632606506348,-2.9901585578918457
1244,-0.4507225751876831,-2.8149569034576416
1249,-2.0557546615600586,-3.732185125350952
1254,-1.8472803831100464,-3.834235191345215
1257,-0.6343795657157898,-3.2168397903442383
1258,-1.5186026096343994,-3.091081142425537
1259,-0.8014679551124573,-2.9315261840820312
1269,-1.2912195920944214,-3.473144054412842
1271,-1.3899661302566528,-3.557079792022705
1272,-1.1626580953598022,-3.919466018676758
1275,-0.8059006333351135,-2.5876662731170654
1276,-1.90575110912323,-4.0342559814453125
1277,-0.5091114640235901,-2.1465892791748047
1278,-0.45692405104637146,-2.8932676315307617
1279,-0.9110426902770996,-2.663900852203369
1283,-0.7503986954689026,-3.097780704498291
1290,-1.1509276628494263,-3.6652374267578125
1291,-1.173567533493042,-3.6170847415924072
1293,-1.3762575387954712,-3.8330819606781006
1296,-1.3131510019302368,-3.5559139251708984
1299,-1.1634306907653809,-2.9134981632232666
1301,-1.566845417022705,-4.06754732131958
1302,-1.1270149946212769,-2.87216854095459
1308,-1.7097127437591553,-3.799450159072876
1312,-1.377611756324768,-3.3960142135620117
1314,-1.2855933904647827,-3.4359285831451416
1316,-1.180144190788269,-2.9986274242401123
1318,-1.0384197235107422,-2.9054174423217773
1319,-0.9663603901863098,-4.040573596954346
1320,-1.1950393915176392,-3.6320292949676514
1322,-1.0419039726257324,-3.3400135040283203
1324,-1.1077427864074707,-2.938284397125244
1326,-1.443621277809143,-3.204622745513916
1327,-0.8214343190193176,-2.8576197624206543
1329,-0.8470301628112793,-3.1255738735198975
1330,-1.6390756368637085,-3.406411647796631
1333,-0.9146754741668701,-3.179793119430542
1335,-2.342055320739746,-3.953968048095703
1337,-1.657189130783081,-3.3818747997283936
1339,-1.3580917119979858,-3.4177093505859375
1340,-1.0493404865264893,-3.1762778759002686
1342,-2.2036828994750977,-3.84122896194458
1344,-0.5394920706748962,-2.5260424613952637
1345,-0.8541733622550964,-3.1087911128997803
1346,-0.8528274893760681,-3.875399351119995
1353,-0.8011854887008667,-3.0017013549804688
1355,-1.5234028100967407,-2.799600124359131
1357,-1.006317377090454,-2.5940771102905273
1365,-2.2573888301849365,-3.1267528533935547
1366,-1.2392570972442627,-3.4989843368530273
1367,-1.3435513973236084,-3.605128288269043
1368,-2.390584945678711,-3.4535298347473145
1369,-1.1478315591812134,-3.234363555908203
1370,-1.7933403253555298,-3.8469247817993164
1375,-1.7983311414718628,-3.898815631866455
1376,-1.5903198719024658,-3.584939956665039
1378,-1.047080159187317,-3.271042823791504
1381,-1.7580277919769287,-3.505680561065674
1383,-2.4008500576019287,-4.567305088043213
1384,-0.5846009254455566,-2.9266457557678223
1385,-1.474060297012329,-3.5871057510375977
1387,-1.0189865827560425,-3.4513094425201416
1389,-0.685242772102356,-2.825735569000244
1391,-1.6644996404647827,-3.9335927963256836
1394,-0.6951790452003479,-2.9058001041412354
1396,-1.2361644506454468,-3.350485324859619
1397,-0.9997658133506775,-3.6325864791870117
1398,-1.6352118253707886,-3.6276779174804688
1400,-1.9279322624206543,-3.468198299407959
1403,-1.1258130073547363,-3.5694642066955566
1404,-1.268272042274475,-3.702488422393799
1405,-1.1916898488998413,-4.038956642150879
1406,-0.6395305395126343,-2.4747705459594727
1408,-0.6215696930885315,-2.591275215148926
1409,-0.6186903119087219,-2.7963528633117676
1415,-1.2666945457458496,-2.9485392570495605
1419,-1.0079123973846436,-3.2424569129943848
1420,-0.5670150518417358,-2.7827882766723633
1422,-1.9694411754608154,-3.4927775859832764
1426,-2.4562668800354004,-3.8415448665618896
1430,-1.193848729133606,-3.8279361724853516
