sample_id,flat_1024_doc2sum,flat_1024_sum2doc,flat_overlap_doc2sum,flat_overlap_sum2doc,treesum_doc2sum,treesum_sum2doc
1310,-2.0934932231903076,-2.0934932231903076,-2.0982728004455566,-2.0982728004455566,-2.0655882358551025,-2.0655882358551025
1317,-3.2768046855926514,-3.2768046855926514,-3.2768051624298096,-3.2768051624298096,-3.317707061767578,-3.317707061767578
1323,-3.01064133644104,-3.01064133644104,-2.757190465927124,-2.757190465927124,-3.041149377822876,-3.041149377822876
1331,-3.1450014114379883,-3.1450014114379883,-3.1085402965545654,-3.1085402965545654,-2.4617257118225098,-2.4617257118225098
1332,-3.5442922115325928,-3.5442922115325928,-3.5442917346954346,-3.5442917346954346,-3.5124635696411133,-3.5124635696411133
1338,-2.401961326599121,-2.401961326599121,-2.401961088180542,-2.401961088180542,-2.1915769577026367,-2.1915769577026367
1341,-2.807447671890259,-2.807447671890259,-2.5431649684906006,-2.5431649684906006,-3.0574581623077393,-3.0574581623077393
1348,-2.7789738178253174,-2.7789738178253174,-2.75150465965271,-2.75150465965271,-2.718967914581299,-2.718967914581299
1352,-2.627016544342041,-2.627016544342041,-2.627016544342041,-2.627016544342041,-3.085571050643921,-3.085571050643921
1359,-2.825150489807129,-2.825150489807129,-2.965395927429199,-2.965395927429199,-2.892803192138672,-2.892803192138672
1362,-2.431741952896118,-2.431741952896118,-2.4317424297332764,-2.4317424297332764,-2.412316083908081,-2.412316083908081
1374,-4.278031826019287,-4.278031826019287,-4.278030872344971,-4.278030872344971,-2.504549026489258,-2.504549026489258
1390,-4.040249347686768,-4.040249347686768,-3.1903188228607178,-3.1903188228607178,-3.252764940261841,-3.252764940261841
1401,-3.167436122894287,-3.167436122894287,-2.998314142227173,-2.998314142227173,-3.227922201156616,-3.227922201156616
1423,-3.1958065032958984,-3.1958065032958984,-3.3581016063690186,-3.3581016063690186,-3.1281723976135254,-3.1281723976135254
1425,-3.8706870079040527,-3.8706870079040527,-3.480673313140869,-3.480673313140869,-3.662132501602173,-3.662132501602173
1435,-2.7449951171875,-2.7449951171875,-2.744995355606079,-2.744995355606079,-2.8367345333099365,-2.8367345333099365
1440,-2.3625752925872803,-2.3625752925872803,-2.362574815750122,-2.362574815750122,-2.2558836936950684,-2.2558836936950684
1442,-2.468252182006836,-2.468252182006836,-2.487700939178467,-2.487700939178467,-2.7507193088531494,-2.7507193088531494
1450,-3.0687670707702637,-3.0687670707702637,-3.3609538078308105,-3.3609538078308105,-2.6495304107666016,-2.6495304107666016
1462,-3.3613924980163574,-3.3613924980163574,-3.370201587677002,-3.370201587677002,-3.434746265411377,-3.434746265411377
1463,-2.721351146697998,-2.721351146697998,-2.6510303020477295,-2.6510303020477295,-2.384061813354492,-2.384061813354492
1469,-2.664670705795288,-2.664670705795288,-2.664670467376709,-2.664670467376709,-2.723507881164551,-2.723507881164551
1486,-3.0819196701049805,-3.0819196701049805,-2.5886120796203613,-2.5886120796203613,-2.9534151554107666,-2.9534151554107666
1488,-3.5527026653289795,-3.5527026653289795,-3.206080913543701,-3.206080913543701,-2.7046234607696533,-2.7046234607696533
1489,-3.2450032234191895,-3.2450032234191895,-3.2450032234191895,-3.2450032234191895,-3.424412250518799,-3.424412250518799
1503,-2.4894349575042725,-2.4894349575042725,-2.4894349575042725,-2.4894349575042725,-3.0578513145446777,-3.0578513145446777
1510,-3.2121269702911377,-3.2121269702911377,-3.1539597511291504,-3.1539597511291504,-3.269012212753296,-3.269012212753296
1516,-3.0718729496002197,-3.0718729496002197,-3.3120081424713135,-3.3120081424713135,-3.1424477100372314,-3.1424477100372314
1522,-3.481647253036499,-3.481647253036499,-3.277278184890747,-3.277278184890747,-3.427945613861084,-3.427945613861084
1536,-2.6976451873779297,-2.6976451873779297,-2.697645425796509,-2.697645425796509,-2.5544939041137695,-2.5544939041137695
1555,-2.8332998752593994,-2.8332998752593994,-2.8024327754974365,-2.8024327754974365,-2.5703558921813965,-2.5703558921813965
1557,-2.621635675430298,-2.621635675430298,-2.86716628074646,-2.86716628074646,-2.774050712585449,-2.774050712585449
1558,-2.0588839054107666,-2.0588839054107666,-2.0588839054107666,-2.0588839054107666,-2.1922271251678467,-2.1922271251678467
1559,-2.28165864944458,-2.28165864944458,-2.0793776512145996,-2.0793776512145996,-2.8206112384796143,-2.8206112384796143
1561,-3.1955678462982178,-3.1955678462982178,-3.197741985321045,-3.197741985321045,-3.1416351795196533,-3.1416351795196533
1565,-2.959263801574707,-2.959263801574707,-2.7761170864105225,-2.7761170864105225,-2.75966215133667,-2.75966215133667
1569,-2.2419075965881348,-2.2419075965881348,-2.2419075965881348,-2.2419075965881348,-2.3254013061523438,-2.3254013061523438
1571,-2.6742825508117676,-2.6742825508117676,-2.5022339820861816,-2.5022339820861816,-2.7354347705841064,-2.7354347705841064
1575,-2.798645496368408,-2.798645496368408,-2.8145668506622314,-2.8145668506622314,-2.843822956085205,-2.843822956085205
1577,-2.535593032836914,-2.535593032836914,-2.4551331996917725,-2.4551331996917725,-2.6266884803771973,-2.6266884803771973
1582,-3.1136395931243896,-3.1136395931243896,-3.104510545730591,-3.104510545730591,-3.48667049407959,-3.48667049407959
1590,-3.242475986480713,-3.242475986480713,-3.207425117492676,-3.207425117492676,-2.986772298812866,-2.986772298812866
1592,-3.3582041263580322,-3.3582041263580322,-3.2690060138702393,-3.2690060138702393,-1.8790122270584106,-1.8790122270584106
1614,-2.4935250282287598,-2.4935250282287598,-2.952988862991333,-2.952988862991333,-2.878065824508667,-2.878065824508667
1620,-3.6812570095062256,-3.6812570095062256,-3.6812562942504883,-3.6812562942504883,-4.384739875793457,-4.384739875793457
1624,-2.654893398284912,-2.654893398284912,-2.654893398284912,-2.654893398284912,-2.437565565109253,-2.437565565109253
1628,-3.048107385635376,-3.048107385635376,-3.048107385635376,-3.048107385635376,-3.2587358951568604,-3.2587358951568604
1629,-2.927168846130371,-2.927168846130371,-2.614424705505371,-2.614424705505371,-2.784660577774048,-2.784660577774048
1631,-3.073599338531494,-3.073599338531494,-3.073598861694336,-3.073598861694336,-3.3605270385742188,-3.3605270385742188
1633,-2.636197090148926,-2.636197090148926,-2.5818917751312256,-2.5818917751312256,-2.818484306335449,-2.818484306335449
1634,-2.9404690265655518,-2.9404690265655518,-2.9404690265655518,-2.9404690265655518,-2.6779510974884033,-2.6779510974884033
1647,-2.770331382751465,-2.770331382751465,-2.806034803390503,-2.806034803390503,-3.057873249053955,-3.057873249053955
1667,-2.9321532249450684,-2.9321532249450684,-3.1659162044525146,-3.1659162044525146,-2.3522322177886963,-2.3522322177886963
1673,-3.008249044418335,-3.008249044418335,-2.669553756713867,-2.669553756713867,-2.817495107650757,-2.817495107650757
1694,-2.9476072788238525,-2.9476072788238525,-2.9476072788238525,-2.9476072788238525,-2.7414357662200928,-2.7414357662200928
1702,-2.5642194747924805,-2.5642194747924805,-2.5642197132110596,-2.5642197132110596,-2.634817361831665,-2.634817361831665
1716,-3.8266425132751465,-3.8266425132751465,-3.8266420364379883,-3.8266420364379883,-3.770566940307617,-3.770566940307617
1720,-2.9818756580352783,-2.9818756580352783,-2.7867560386657715,-2.7867560386657715,-2.254229784011841,-2.254229784011841
1721,-2.305856704711914,-2.305856704711914,-2.7798969745635986,-2.7798969745635986,-2.9403395652770996,-2.9403395652770996
1725,-3.014475107192993,-3.014475107192993,-2.9649159908294678,-2.9649159908294678,-2.689265012741089,-2.689265012741089
1728,-3.4615330696105957,-3.4615330696105957,-3.4615330696105957,-3.4615330696105957,-3.056288719177246,-3.056288719177246
1733,-3.2947211265563965,-3.2947211265563965,-3.294720411300659,-3.294720411300659,-3.3512959480285645,-3.3512959480285645
1735,-2.486962080001831,-2.486962080001831,-2.7329800128936768,-2.7329800128936768,-2.223480701446533,-2.223480701446533
1737,-3.366981267929077,-3.366981267929077,-3.00101637840271,-3.00101637840271,-2.362386465072632,-2.362386465072632
1741,-2.642653703689575,-2.642653703689575,-2.847226858139038,-2.847226858139038,-2.930051565170288,-2.930051565170288
1746,-2.7783522605895996,-2.7783522605895996,-2.7783520221710205,-2.7783520221710205,-2.9894731044769287,-2.9894731044769287
1750,-2.8827970027923584,-2.8827970027923584,-2.891812324523926,-2.891812324523926,-3.045362949371338,-3.045362949371338
1751,-2.637169122695923,-2.637169122695923,-2.714226245880127,-2.714226245880127,-2.5823583602905273,-2.5823583602905273
1752,-2.5548601150512695,-2.5548601150512695,-2.437330961227417,-2.437330961227417,-2.9065539836883545,-2.9065539836883545
1755,-3.227353096008301,-3.227353096008301,-3.9385178089141846,-3.9385178089141846,-3.3051416873931885,-3.3051416873931885
1763,-2.2547125816345215,-2.2547125816345215,-2.2547125816345215,-2.2547125816345215,-2.653395652770996,-2.653395652770996
1772,-3.601011037826538,-3.601011037826538,-3.601011037826538,-3.601011037826538,-3.638429880142212,-3.638429880142212
1783,-3.6394553184509277,-3.6394553184509277,-3.7630534172058105,-3.7630534172058105,-3.734530448913574,-3.734530448913574
1785,-2.5656344890594482,-2.5656344890594482,-2.6245150566101074,-2.6245150566101074,-2.5433120727539062,-2.5433120727539062
1791,-2.6544346809387207,-2.6544346809387207,-2.9976651668548584,-2.9976651668548584,-2.26460862159729,-2.26460862159729
1792,-2.6496694087982178,-2.6496694087982178,-2.78848934173584,-2.78848934173584,-2.663135051727295,-2.663135051727295
1796,-2.3561339378356934,-2.3561339378356934,-2.2416884899139404,-2.2416884899139404,-3.22408390045166,-3.22408390045166
1797,-3.158669948577881,-3.158669948577881,-2.8330495357513428,-2.8330495357513428,-2.86104154586792,-2.86104154586792
1799,-2.8299684524536133,-2.8299684524536133,-2.5486512184143066,-2.5486512184143066,-2.5661978721618652,-2.5661978721618652
1804,-3.065394401550293,-3.065394401550293,-3.019106864929199,-3.019106864929199,-2.9058713912963867,-2.9058713912963867
1805,-3.0676064491271973,-3.0676064491271973,-3.2580764293670654,-3.2580764293670654,-3.2209930419921875,-3.2209930419921875
1806,-3.058889627456665,-3.058889627456665,-3.054973602294922,-3.054973602294922,-2.857921838760376,-2.857921838760376
1815,-2.3527934551239014,-2.3527934551239014,-2.3527936935424805,-2.3527936935424805,-2.4294896125793457,-2.4294896125793457
1822,-2.7924718856811523,-2.7924718856811523,-2.7710280418395996,-2.7710280418395996,-2.778914213180542,-2.778914213180542
1826,-2.586913824081421,-2.586913824081421,-2.5500404834747314,-2.5500404834747314,-2.563368320465088,-2.563368320465088
1828,-2.7161667346954346,-2.7161667346954346,-2.995924472808838,-2.995924472808838,-2.9196174144744873,-2.9196174144744873
1836,-2.9450550079345703,-2.9450550079345703,-3.070850133895874,-3.070850133895874,-3.769519805908203,-3.769519805908203
1840,-3.0607244968414307,-3.0607244968414307,-2.7020881175994873,-2.7020881175994873,-2.8003435134887695,-2.8003435134887695
1841,-3.5072414875030518,-3.5072414875030518,-3.258164167404175,-3.258164167404175,-2.0353493690490723,-2.0353493690490723
1848,-2.3667075634002686,-2.3667075634002686,-2.3667075634002686,-2.3667075634002686,-2.7183663845062256,-2.7183663845062256
1863,-2.938762664794922,-2.938762664794922,-3.02797269821167,-3.02797269821167,-2.9231350421905518,-2.9231350421905518
1864,-2.9965426921844482,-2.9965426921844482,-2.939880609512329,-2.939880609512329,-3.0195538997650146,-3.0195538997650146
1866,-2.5946006774902344,-2.5946006774902344,-2.5946006774902344,-2.5946006774902344,-2.6667227745056152,-2.6667227745056152
1875,-3.265943765640259,-3.265943765640259,-3.0567498207092285,-3.0567498207092285,-3.364321708679199,-3.364321708679199
1876,-3.588392496109009,-3.588392496109009,-3.5883922576904297,-3.5883922576904297,-2.9146366119384766,-2.9146366119384766
1885,-3.1655099391937256,-3.1655099391937256,-3.153491735458374,-3.153491735458374,-3.0317609310150146,-3.0317609310150146
1888,-3.1436121463775635,-3.1436121463775635,-3.1436121463775635,-3.1436121463775635,-3.3400421142578125,-3.3400421142578125
1894,-2.9859750270843506,-2.9859750270843506,-3.0889644622802734,-3.0889644622802734,-3.169508934020996,-3.169508934020996
1896,-2.8466968536376953,-2.8466968536376953,-2.649367332458496,-2.649367332458496,-2.767571210861206,-2.767571210861206
1905,-3.6473846435546875,-3.6473846435546875,-3.6583662033081055,-3.6583662033081055,-3.19020676612854,-3.19020676612854
1907,-3.0086781978607178,-3.0086781978607178,-3.491711378097534,-3.491711378097534,-3.4259026050567627,-3.4259026050567627
1912,-2.3661701679229736,-2.3661701679229736,-2.4808034896850586,-2.4808034896850586,-2.4988327026367188,-2.4988327026367188
1920,-2.719907522201538,-2.719907522201538,-3.165275812149048,-3.165275812149048,-2.8557612895965576,-2.8557612895965576
1924,-2.657961368560791,-2.657961368560791,-2.693251848220825,-2.693251848220825,-2.611809492111206,-2.611809492111206
1926,-2.9614346027374268,-2.9614346027374268,-2.7741544246673584,-2.7741544246673584,-2.1959166526794434,-2.1959166526794434
1936,-1.4634826183319092,-1.4634826183319092,-1.4634826183319092,-1.4634826183319092,-2.324843168258667,-2.324843168258667
1939,-2.9622550010681152,-2.9622550010681152,-3.1298365592956543,-3.1298365592956543,-3.1666452884674072,-3.1666452884674072
1949,-3.095271348953247,-3.095271348953247,-3.188234806060791,-3.188234806060791,-3.472992181777954,-3.472992181777954
1954,-2.9155585765838623,-2.9155585765838623,-2.4917900562286377,-2.4917900562286377,-2.3789496421813965,-2.3789496421813965
1955,-3.194697856903076,-3.194697856903076,-3.113996982574463,-3.113996982574463,-3.514462471008301,-3.514462471008301
1959,-3.2583203315734863,-3.2583203315734863,-3.114327907562256,-3.114327907562256,-2.9997940063476562,-2.9997940063476562
1960,-2.6634297370910645,-2.6634297370910645,-2.7829110622406006,-2.7829110622406006,-3.06594181060791,-3.06594181060791
1961,-2.5044105052948,-2.5044105052948,-2.5380823612213135,-2.5380823612213135,-2.700434684753418,-2.700434684753418
1964,-2.9986393451690674,-2.9986393451690674,-3.3078837394714355,-3.3078837394714355,-3.506028652191162,-3.506028652191162
1968,-3.0161304473876953,-3.0161304473876953,-3.1680750846862793,-3.1680750846862793,-3.2128145694732666,-3.2128145694732666
1973,-2.502410888671875,-2.502410888671875,-2.325651168823242,-2.325651168823242,-2.8141162395477295,-2.8141162395477295
1977,-2.2746200561523438,-2.2746200561523438,-2.7274084091186523,-2.7274084091186523,-2.454637289047241,-2.454637289047241
1989,-2.789048194885254,-2.789048194885254,-2.68660044670105,-2.68660044670105,-2.785935640335083,-2.785935640335083
1990,-3.10994815826416,-3.10994815826416,-2.9633944034576416,-2.9633944034576416,-2.949258327484131,-2.949258327484131
1993,-2.7644145488739014,-2.7644145488739014,-2.8120551109313965,-2.8120551109313965,-2.714508056640625,-2.714508056640625
1996,-2.719545841217041,-2.719545841217041,-2.7547671794891357,-2.7547671794891357,-2.608645439147949,-2.608645439147949
1997,-3.0180137157440186,-3.0180137157440186,-3.0180139541625977,-3.0180139541625977,-2.3969929218292236,-2.3969929218292236
1998,-3.2703592777252197,-3.2703592777252197,-3.270359754562378,-3.270359754562378,-3.2652931213378906,-3.2652931213378906
2001,-3.0492780208587646,-3.0492780208587646,-3.0492782592773438,-3.0492782592773438,-2.7252891063690186,-2.7252891063690186
2005,-2.764862298965454,-2.764862298965454,-3.159470796585083,-3.159470796585083,-3.0472257137298584,-3.0472257137298584
2006,-2.661590814590454,-2.661590814590454,-2.661590814590454,-2.661590814590454,-2.618525743484497,-2.618525743484497
2011,-3.250126838684082,-3.250126838684082,-3.0221331119537354,-3.0221331119537354,-2.9549739360809326,-2.9549739360809326
2016,-2.586196184158325,-2.586196184158325,-2.586196184158325,-2.586196184158325,-2.7465920448303223,-2.7465920448303223
2020,-1.878967523574829,-1.878967523574829,-1.8789669275283813,-1.8789669275283813,-2.400240659713745,-2.400240659713745
2025,-3.1985630989074707,-3.1985630989074707,-3.366353750228882,-3.366353750228882,-2.5340254306793213,-2.5340254306793213
2030,-2.991664171218872,-2.991664171218872,-2.991664171218872,-2.991664171218872,-2.874849796295166,-2.874849796295166
2032,-3.123886823654175,-3.123886823654175,-3.123886823654175,-3.123886823654175,-3.1682987213134766,-3.1682987213134766
2033,-2.974869966506958,-2.974869966506958,-2.9700870513916016,-2.9700870513916016,-2.6887688636779785,-2.6887688636779785
2036,-2.461500644683838,-2.461500644683838,-2.6684353351593018,-2.6684353351593018,-2.6972496509552,-2.6972496509552
2041,-2.8012800216674805,-2.8012800216674805,-2.524275779724121,-2.524275779724121,-2.4324254989624023,-2.4324254989624023
2044,-2.7386393547058105,-2.7386393547058105,-2.6344428062438965,-2.6344428062438965,-3.0406031608581543,-3.0406031608581543
2046,-2.3205313682556152,-2.3205313682556152,-2.074732542037964,-2.074732542037964,-2.077716827392578,-2.077716827392578
2051,-2.6611053943634033,-2.6611053943634033,-3.13273024559021,-3.13273024559021,-2.597109079360962,-2.597109079360962
2057,-2.7329444885253906,-2.7329444885253906,-2.7097740173339844,-2.7097740173339844,-2.6343719959259033,-2.6343719959259033
2059,-2.7867789268493652,-2.7867789268493652,-2.8471081256866455,-2.8471081256866455,-3.085796594619751,-3.085796594619751
2066,-3.3725013732910156,-3.3725013732910156,-3.372501850128174,-3.372501850128174,-3.403607130050659,-3.403607130050659
2067,-2.9514997005462646,-2.9514997005462646,-2.5272226333618164,-2.5272226333618164,-3.115741491317749,-3.115741491317749
2068,-3.279818296432495,-3.279818296432495,-3.279817819595337,-3.279817819595337,-1.9122284650802612,-1.9122284650802612
2086,-3.460829973220825,-3.460829973220825,-3.482166051864624,-3.482166051864624,-3.7741622924804688,-3.7741622924804688
2099,-2.9776523113250732,-2.9776523113250732,-2.9776530265808105,-2.9776530265808105,-3.16975736618042,-3.16975736618042
2116,-2.7573652267456055,-2.7573652267456055,-2.7762579917907715,-2.7762579917907715,-2.5050265789031982,-2.5050265789031982
2123,-2.489668130874634,-2.489668130874634,-2.715637445449829,-2.715637445449829,-2.815103530883789,-2.815103530883789
2131,-2.689513683319092,-2.689513683319092,-2.9676153659820557,-2.9676153659820557,-2.7736146450042725,-2.7736146450042725
2136,-3.3815252780914307,-3.3815252780914307,-3.120028018951416,-3.120028018951416,-4.0165300369262695,-4.0165300369262695
2139,-3.346994161605835,-3.346994161605835,-4.008900165557861,-4.008900165557861,-3.64214825630188,-3.64214825630188
2145,-2.8969662189483643,-2.8969662189483643,-2.508467435836792,-2.508467435836792,-2.7169768810272217,-2.7169768810272217
2152,-2.9577765464782715,-2.9577765464782715,-2.7167603969573975,-2.7167603969573975,-2.9736928939819336,-2.9736928939819336
2157,-2.338721990585327,-2.338721990585327,-3.0455431938171387,-3.0455431938171387,-2.5576696395874023,-2.5576696395874023
2162,-3.5001142024993896,-3.5001142024993896,-3.500114679336548,-3.500114679336548,-3.190758466720581,-3.190758466720581
2166,-2.7515437602996826,-2.7515437602996826,-3.1007463932037354,-3.1007463932037354,-2.7927708625793457,-2.7927708625793457
2167,-3.7163383960723877,-3.7163383960723877,-3.500767469406128,-3.500767469406128,-3.0356476306915283,-3.0356476306915283
2169,-2.961979866027832,-2.961979866027832,-3.0737416744232178,-3.0737416744232178,-3.1746554374694824,-3.1746554374694824
2171,-3.2951979637145996,-3.2951979637145996,-2.6813278198242188,-2.6813278198242188,-3.338801622390747,-3.338801622390747
2172,-2.6273210048675537,-2.6273210048675537,-2.6273207664489746,-2.6273207664489746,-2.5973799228668213,-2.5973799228668213
2174,-3.0842783451080322,-3.0842783451080322,-3.526864528656006,-3.526864528656006,-3.344381809234619,-3.344381809234619
2175,-3.3633298873901367,-3.3633298873901367,-3.363330841064453,-3.363330841064453,-3.630263090133667,-3.630263090133667
2176,-3.290637493133545,-3.290637493133545,-3.5607337951660156,-3.5607337951660156,-3.0906577110290527,-3.0906577110290527
2185,-2.9921414852142334,-2.9921414852142334,-2.9921422004699707,-2.9921422004699707,-2.886021375656128,-2.886021375656128
2187,-2.835023880004883,-2.835023880004883,-2.8020477294921875,-2.8020477294921875,-2.9725561141967773,-2.9725561141967773
2193,-3.19081711769104,-3.19081711769104,-3.19081711769104,-3.19081711769104,-2.7458505630493164,-2.7458505630493164
2198,-2.672023296356201,-2.672023296356201,-2.672023057937622,-2.672023057937622,-2.578167676925659,-2.578167676925659
2207,-2.4833309650421143,-2.4833309650421143,-2.467700242996216,-2.467700242996216,-3.366708993911743,-3.366708993911743
2211,-3.6895017623901367,-3.6895017623901367,-3.9567747116088867,-3.9567747116088867,-3.2251906394958496,-3.2251906394958496
2212,-3.3652453422546387,-3.3652453422546387,-3.365245819091797,-3.365245819091797,-2.846251964569092,-2.846251964569092
2219,-3.36582088470459,-3.36582088470459,-3.4196221828460693,-3.4196221828460693,-3.11661958694458,-3.11661958694458
2225,-3.1734673976898193,-3.1734673976898193,-3.1485610008239746,-3.1485610008239746,-3.0457756519317627,-3.0457756519317627
2230,-3.167393445968628,-3.167393445968628,-3.167393684387207,-3.167393684387207,-3.4703617095947266,-3.4703617095947266
2231,-3.5713396072387695,-3.5713396072387695,-3.1317944526672363,-3.1317944526672363,-2.861715316772461,-2.861715316772461
2235,-4.156173229217529,-4.156173229217529,-2.6494827270507812,-2.6494827270507812,-3.7782766819000244,-3.7782766819000244
2239,-3.271362066268921,-3.271362066268921,-3.269237756729126,-3.269237756729126,-3.0333969593048096,-3.0333969593048096
2247,-2.927110195159912,-2.927110195159912,-2.917915105819702,-2.917915105819702,-2.8720505237579346,-2.8720505237579346
2249,-2.607351303100586,-2.607351303100586,-2.583559274673462,-2.583559274673462,-2.6115570068359375,-2.6115570068359375
2253,-3.5800552368164062,-3.5800552368164062,-3.5800552368164062,-3.5800552368164062,-2.971748113632202,-2.971748113632202
2263,-2.8024253845214844,-2.8024253845214844,-2.741433620452881,-2.741433620452881,-2.8058860301971436,-2.8058860301971436
2265,-2.6547770500183105,-2.6547770500183105,-2.6547772884368896,-2.6547772884368896,-2.499130964279175,-2.499130964279175
2266,-2.6675922870635986,-2.6675922870635986,-2.6675918102264404,-2.6675918102264404,-2.9453792572021484,-2.9453792572021484
2271,-3.1110777854919434,-3.1110777854919434,-2.5755228996276855,-2.5755228996276855,-2.847679615020752,-2.847679615020752
2276,-2.9067094326019287,-2.9067094326019287,-2.951667070388794,-2.951667070388794,-2.8126847743988037,-2.8126847743988037
2277,-3.3252992630004883,-3.3252992630004883,-3.325298547744751,-3.325298547744751,-3.867478847503662,-3.867478847503662
2278,-2.430122137069702,-2.430122137069702,-2.503666400909424,-2.503666400909424,-2.2872121334075928,-2.2872121334075928
2279,-3.8261759281158447,-3.8261759281158447,-3.8261754512786865,-3.8261754512786865,-2.1630218029022217,-2.1630218029022217
2281,-3.163158893585205,-3.163158893585205,-3.1631596088409424,-3.1631596088409424,-2.9928340911865234,-2.9928340911865234
2282,-3.071314811706543,-3.071314811706543,-3.367257833480835,-3.367257833480835,-2.6185615062713623,-2.6185615062713623
2284,-3.132218837738037,-3.132218837738037,-3.106966972351074,-3.106966972351074,-3.255549907684326,-3.255549907684326
2286,-2.341038703918457,-2.341038703918457,-2.341038465499878,-2.341038465499878,-2.0401477813720703,-2.0401477813720703
2290,-3.4260849952697754,-3.4260849952697754,-3.4260857105255127,-3.4260857105255127,-3.3664703369140625,-3.3664703369140625
2308,-3.07566237449646,-3.07566237449646,-2.918592691421509,-2.918592691421509,-2.768350124359131,-2.768350124359131
2316,-2.544848918914795,-2.544848918914795,-2.8901736736297607,-2.8901736736297607,-2.6987180709838867,-2.6987180709838867
2318,-3.2360103130340576,-3.2360103130340576,-3.2360103130340576,-3.2360103130340576,-3.350003719329834,-3.350003719329834
2324,-2.945582628250122,-2.945582628250122,-2.925252676010132,-2.925252676010132,-3.4856340885162354,-3.4856340885162354
2329,-3.1225314140319824,-3.1225314140319824,-2.9492664337158203,-2.9492664337158203,-2.8025708198547363,-2.8025708198547363
2334,-3.2729249000549316,-3.2729249000549316,-2.6639761924743652,-2.6639761924743652,-3.0479836463928223,-3.0479836463928223
2336,-3.120089054107666,-3.120089054107666,-2.84373140335083,-2.84373140335083,-3.021212100982666,-3.021212100982666
2340,-3.529877185821533,-3.529877185821533,-3.513864517211914,-3.513864517211914,-3.1804466247558594,-3.1804466247558594
2350,-3.229222059249878,-3.229222059249878,-2.8889389038085938,-2.8889389038085938,-2.844855785369873,-2.844855785369873
2359,-3.097661018371582,-3.097661018371582,-2.7934372425079346,-2.7934372425079346,-2.533365249633789,-2.533365249633789
2360,-2.4229414463043213,-2.4229414463043213,-2.4229414463043213,-2.4229414463043213,-2.4580094814300537,-2.4580094814300537
2361,-2.784045696258545,-2.784045696258545,-2.784045934677124,-2.784045934677124,-2.7807719707489014,-2.7807719707489014
2364,-3.009921073913574,-3.009921073913574,-2.759434461593628,-2.759434461593628,-3.1478359699249268,-3.1478359699249268
2370,-3.206470012664795,-3.206470012664795,-2.9685847759246826,-2.9685847759246826,-2.8004887104034424,-2.8004887104034424
2385,-3.1438636779785156,-3.1438636779785156,-3.4593539237976074,-3.4593539237976074,-2.949634552001953,-2.949634552001953
2390,-2.8634212017059326,-2.8634212017059326,-2.643057107925415,-2.643057107925415,-2.8382396697998047,-2.8382396697998047
2393,-2.430596351623535,-2.430596351623535,-2.3592166900634766,-2.3592166900634766,-2.95892333984375,-2.95892333984375
2401,-2.7097132205963135,-2.7097132205963135,-2.8122496604919434,-2.8122496604919434,-2.600452423095703,-2.600452423095703
2404,-2.9822750091552734,-2.9822750091552734,-2.8501789569854736,-2.8501789569854736,-2.9056756496429443,-2.9056756496429443
2410,-2.0861356258392334,-2.0861356258392334,-2.0861358642578125,-2.0861358642578125,-2.3995394706726074,-2.3995394706726074
2422,-3.0714340209960938,-3.0714340209960938,-3.0714335441589355,-3.0714335441589355,-3.0926520824432373,-3.0926520824432373
2426,-2.4097166061401367,-2.4097166061401367,-3.3706750869750977,-3.3706750869750977,-3.5221660137176514,-3.5221660137176514
2430,-3.2056305408477783,-3.2056305408477783,-3.315906286239624,-3.315906286239624,-2.793133497238159,-2.793133497238159
2435,-2.7897956371307373,-2.7897956371307373,-2.973059892654419,-2.973059892654419,-2.9069247245788574,-2.9069247245788574
2444,-3.34981369972229,-3.34981369972229,-3.148207902908325,-3.148207902908325,-2.930027723312378,-2.930027723312378
2446,-3.3029491901397705,-3.3029491901397705,-3.3759167194366455,-3.3759167194366455,-3.5448813438415527,-3.5448813438415527
2452,-4.152339935302734,-4.152339935302734,-4.152339935302734,-4.152339935302734,-3.648289442062378,-3.648289442062378
2457,-2.5744729042053223,-2.5744729042053223,-2.411379337310791,-2.411379337310791,-2.5146453380584717,-2.5146453380584717
2460,-2.652588367462158,-2.652588367462158,-2.652588129043579,-2.652588129043579,-2.604893207550049,-2.604893207550049
2465,-2.7609410285949707,-2.7609410285949707,-2.7629013061523438,-2.7629013061523438,-2.970158338546753,-2.970158338546753
2470,-3.4369161128997803,-3.4369161128997803,-3.4151413440704346,-3.4151413440704346,-2.853862762451172,-2.853862762451172
2476,-3.132171154022217,-3.132171154022217,-2.9654505252838135,-2.9654505252838135,-3.449704647064209,-3.449704647064209
2478,-2.9088566303253174,-2.9088566303253174,-3.102919578552246,-3.102919578552246,-2.9978461265563965,-2.9978461265563965
2489,-3.0545554161071777,-3.0545554161071777,-3.0101773738861084,-3.0101773738861084,-2.9643025398254395,-2.9643025398254395
2491,-2.7575318813323975,-2.7575318813323975,-2.772089719772339,-2.772089719772339,-2.7326250076293945,-2.7326250076293945
2500,-2.927900552749634,-2.927900552749634,-3.6013031005859375,-3.6013031005859375,-3.301379919052124,-3.301379919052124
2501,-2.492236614227295,-2.492236614227295,-2.4922358989715576,-2.4922358989715576,-2.689568042755127,-2.689568042755127
2508,-2.793078899383545,-2.793078899383545,-2.6967031955718994,-2.6967031955718994,-3.039088010787964,-3.039088010787964
2511,-2.313508987426758,-2.313508987426758,-2.336721181869507,-2.336721181869507,-2.7066357135772705,-2.7066357135772705
