sample_id,flat_1024_fluency,flat_overlap_fluency,treesum_fluency
3849,0.6341038072902233,0.8785067617571812,0.8949686318296078
3850,0.9654281725411138,0.9599275506885384,0.9544111040961913
3852,0.9591221552410882,0.9570702647376204,0.9333701396824805
3854,0.8059254924569507,0.8066414375746305,0.932951656347985
3855,0.9549348762310581,0.9549348838395041,0.9600507769236737
3868,0.904420172071134,0.9549834656671065,0.9313129257546174
3872,0.942975409532747,0.9429754032458368,0.9549644377585988
3874,0.8076621151831684,0.8076620830037301,0.7220945013145275
3876,0.9411697582400651,0.8668243083516518,0.954067316174524
3879,0.8211636743634043,0.8211636985663864,0.855161404458205
3888,0.9556663155110801,0.9574266735223789,0.9559362177020144
3892,0.9381516241964272,0.9493628232751323,0.9425143522206829
3893,0.8605735048833731,0.8742472599690652,0.8788100638680313
3900,0.8640574518642586,0.8493772897674466,0.8436027941212061
3905,0.9402436555027593,0.9402436063281397,0.9562982858898471
3907,0.9480353869704945,0.9554462869178887,0.9356903023694249
3913,0.9574679104119398,0.9603959557914188,0.9533718271956114
3921,0.6345514796918024,0.6900216788114254,0.5983786692582603
3943,0.9526134236854427,0.9551121316236929,0.9255733260501403
3952,0.9591980571007199,0.954699349240674,0.9301898895191193
3960,0.9197318654740088,0.9454697626976403,0.9471230526539416
3966,0.9100797925466472,0.9100797581824173,0.9006207208601351
3969,0.9542417446135827,0.9241582563667697,0.9048214394573013
3970,0.8077920771466821,0.8109794229714022,0.8283307066849707
3976,0.8674485129408651,0.8541161278069731,0.8858779869421683
3978,0.9491156643895655,0.9525588198504584,0.9445208573335432
3981,0.9173672442546165,0.9249902956221444,0.9492324435043852
3986,0.9434501196641438,0.9500776882141638,0.950274911210386
3994,0.9294193676092518,0.9277335349790092,0.878222391265831
3999,0.9077327286282714,0.9375833358175854,0.9086183217830541
4002,0.9489431773232911,0.9489431922524696,0.960987408308675
4015,0.9592888764861838,0.9592888490130672,0.9093166251561907
4020,0.9576272831663872,0.9576273066249065,0.8810433446434336
4021,0.5424229650919515,0.7433016383394595,0.9527965925642501
4028,0.8574457893790708,0.8618254533263316,0.8570113844098688
4042,0.798422116829437,0.9479246768742963,0.797368405766411
4045,0.9482250189855679,0.9499554956943386,0.9496314287014818
4049,0.6128540110192957,0.9549458341648721,0.9138325636775769
4058,0.9492638020735837,0.9492638020735837,0.9490443382889299
4082,0.9554915714171731,0.956431347296206,0.9543000599459639
4083,0.9556847264521379,0.9557351150732375,0.9513083661995254
4089,0.92097011877536,0.92097011877536,0.9483763224033378
4099,0.9012174307641354,0.9012174307641354,0.8758747745648624
4100,0.9550256704459684,0.8065752512853659,0.9535789414332243
4119,0.7570761175052857,0.7577242932636479,0.7430911613941757
4135,0.856144927881415,0.8892729385434912,0.9299750790099901
4139,0.9399508761718444,0.9399509172670844,0.9538514028733718
4140,0.9340878453427709,0.9507464479598207,0.8791795290008722
4144,0.7833663892565542,0.7833663666759857,0.833405528332276
4154,0.9512156889478639,0.9500540720316653,0.9544366411561179
4158,0.8461752431770987,0.8360497702503236,0.9453310683276737
4160,0.7975041775140852,0.8049078292933313,0.7294300189411055
4168,0.9509824226984541,0.9509823917616136,0.95098240153946
4173,0.9468331208821077,0.946833040150723,0.9381578239054399
4174,0.82797897578802,0.8545628852376204,0.8314380140453553
4187,0.944080030983083,0.9440800848452987,0.9537968519558448
4189,0.947115233907988,0.9485323756268527,0.9149506887893946
4211,0.8623315052098343,0.8623315345031571,0.8851388771097832
4215,0.879259657299786,0.9042026710963795,0.9077572364913767
4222,0.9482230260581493,0.9552705566455336,0.8747058522220357
4232,0.9349608447320586,0.932214056828375,0.9458210816551945
4239,0.9560054118895284,0.9566614213668782,0.9493373749161453
4243,0.8463759575741275,0.8463759576661221,0.9081162200373898
